ad_id,광고주,구분,이미지파일명,이미지URL,소재유형,보종,소구포인트,요약,광고텍스트,광고시작일,광고종료일,광고상세URL,수집일,최초발견일,상태,운영일수,레이아웃,인물노출,제품노출,텍스트밀도,제작방식,비주얼스타일,퍼널단계,오퍼,긴급성
71c195e3fb847c1d67acd98498487705,DB손해보험다이렉트,경쟁사,5e1fa74f1682502b618cde242925f91d.jpg,https://scontent-sea5-1.xx.fbcdn.net/v/t39.35426-6/708333636_1213023944151670_3715204907200810058_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=NZ4NiYWjLlQQ7kNvwEmgFfk&_nc_oc=AdotNIrcVmcy1smIj7pjo1LoBkaDlgHE5usJVya8rdNFhRJcXH-U14dMZitEMvXQENk&_nc_zt=14&_nc_ht=scontent-sea5-1.xx&_nc_gid=9f03L354zi_hFGym4_z9ew&_nc_ss=7f289&oh=00_Af_Ye6B8-6e8VahtcI90vU4fDvDWu8QHP4X1cLUmBRImIw&oe=6A33B5CD,기타,기타,상품신뢰,보험 증권 화일 계약서 파일 판매,"SHOPPING.NAVER.COM
한화생명(대한생명) - 보험 증권 화일 계약서 파일 / 으뜸빨강 (공장한줄동판)레자A
[화일이야기] 한화생명(대한생명) - 보험 증권 화일 계약서 파일 / 으뜸빨강 (공장한줄동판)레자A",2026-05-27,2026-06-13,https://www.facebook.com/ads/library/?id=1342188381194146,2026-06-13,2026-06-13,종료,120,,,,,,,,,
71c77cd3ff6c3a0d50c91a2af064f784,한화손보 TM,경쟁사,71c77cd3ff6c3a0d50c91a2af064f784.jpg,https://lh3.googleusercontent.com/d/1ct3IdtzGPVJbXOnG_wkFuGKWIso5slJk,비갱신,종합보험,경제적혜택,"100세까지 보험료 동일, 비갱신 종합보험","물가는 올라도 보험료는 그대로! 100세까지 보험료 오르지않는 한화 한아름종합보험(비갱신형, 100세만기 가입시)
간편하게 보험료 알아보기
한화 더건강한 한아름종합보험",2026-09-17,,https://www.facebook.com/ads/library/?id=2065060384128032,2026-09-24,2026-09-18,운영중,7,,,,,,,,,
71e9f4d0b29b14e86b270f8909f1039b,한화손보 TM,경쟁사,71e9f4d0b29b14e86b270f8909f1039b.jpg,https://lh3.googleusercontent.com/d/1YpK5m3MCjJe575ZH77SNFouDWkc_vKqI,비갱신,암보험,경제적혜택,100세까지 안오르는 비갱신 암보험,"암보험 찾으신다면? 보험료 100세까지 오르지않는 한화 100세암치료보장보험(비갱신형, 100세 만기 가입 시)
간편하게 보험료 알아보기
한화100세암치료보장보험",2026-06-29,2026-07-03,https://www.facebook.com/ads/library/?id=1539672857557996,2026-07-02,2026-07-01,종료,87,,,,,,,,,
71ee8082ce7db5d71cfd2d0f577bf6e5,삼성생명 다이렉트,경쟁사,71ee8082ce7db5d71cfd2d0f577bf6e5.jpg,https://lh3.googleusercontent.com/d/1ve6k555dBoE8BJCQyESv-cCHTaS9qwKD,특약,종합보험,경제적혜택,짧게 내고 100세까지 보장 건강보험,"은퇴했는데도 보험료 내실건가요? 😢

보험료는 버는 동안 최대한 짧게,
보장은 100세까지 길게~~ (100세 만기 선택 시)

월 보험료로 비교하지 말고, 총 보험료로 계산하고 가입하세요!

* 지급한도, 면책사항 등에 따라 보험금의 지급여부가 달라질 수 있으며
특약별 자세한 사항은 약관을 확인 바랍니다.
DIRECT.SAMSUNGLIFE.COM
삼성 팩 건강보험(종합팩)",2026-06-15,2026-07-01,https://www.facebook.com/ads/library/?id=1651195672825385,2026-06-30,2026-06-15,종료,101,,,,,,,,,
71f0f3a308f055ecc4ece3b2d32ac490,키움에셋플래너,경쟁사,71f0f3a308f055ecc4ece3b2d32ac490.jpg,https://lh3.googleusercontent.com/d/1DCIueGaMd9dgX9FVnE1_Rl0XxqNHzAnn,특약,간병인보험,대비유도,부모님 간병비 최대 365일 보장 대비,"1개월 평균 간병비 370만원*
한 달도 부담스러운데...

평생 가는 부모님 치매,
간병비 부담 괜찮으신가요?

최대 365일 보장되는 간병인 보험으로
미래의 부담 미리 대비하세요

*출처 :BOK이슈노트, 한국은행(2024.03.05) :
'2023년 보건복지부 일평균 간병비 환산기준'
KIWOOMASSET.KR
평생 가는 부모님 치매, 최대 365일 보장되는 간병인 보험으로 미래의 부담 미리 대비하세요
아픈 뒤에는 가입 거절, 아프기 전 지금이 골든 타임! 최대 365일 보장되는 간병인 보험으로 미래의 부담 미리 대비하세요",2026-07-14,2026-07-17,https://www.facebook.com/ads/library/?id=3651811668299986,2026-07-16,2026-07-15,종료,72,,,,,,,,,
721835fd3a76dce8704e1d14f5ec3fdf,AXA 손해보험,경쟁사,721835fd3a76dce8704e1d14f5ec3fdf.jpg,https://lh3.googleusercontent.com/d/1vn62WhYai3r-srjGo5ocX1hNvDhULNTO,브랜딩,자동차보험,시즌이슈,늦여름 드라이브 코스·안전TIP,"한결 여유로워진 날씨를 즐길 수 있는 늦여름,
가까운 여행지에서 드라이브를 즐겨보는 것은 어떨까요? 😎

즐거운 드라이브 여행을 위해서는 목적지만 정하기보다
안전한 이동을 위한 준비도 함께 챙겨야 하는데요.

AXA데일리에서 늦여름에 즐기기 좋은 국내 드라이브 코스,
출발 전 차량 점검 및 안전운전 TIP까지 간편하게 확인해보세요.

🛣️ 국내 드라이브 코스 추천
• 서해의 탁 트인 풍경을 만나는 충남 태안 코스
• 푸른 자연 속 여유를 즐기는 경북 청송 코스
• 바다와 호수를 함께 만나는 강원도 고성 코스

🚗 안전한 드라이브를 위한 TIP
• 출발 전 타이어·브레이크 등 차량 상태 점검하기
• 운전 전 무리한 일정 피하고, 운전 중 피로하면 휴식하기
• 교대 운전 전 자동차보험 운전자 범위 확인하기
• 만일에 대비해 'AXA사고케어' 서비스 알아두기

AXA손해보험과 함께 알아본 내용으로
즐거운 늦여름 드라이브 여행 계획을 세워보세요!

[보험계약시 알아두실 사항]
AXA손해보험은 해당 상품에 대해 충분히 설명할 의무가 있으며, 가입자는 가입에 앞서 이에 대한 충분한 설명을 받으시기 바랍니다. 이 보험계약은 예금자보호법에 따라 해약환급금(또는 만기 시 보험금)에 기타지급금을 합한 금액이 1인당 “1억원까지”(본 보험회사의 여타 보호상품과 합산) 보호됩니다. 이와 별도로 본 보험회사 보호상품의 사고보험금을 합산한 금액이 1인당 “1억원까지” 보호됩니다. 다만, 보험계약자 및 보험료납부자가 법인인 보험계약의 경우에는 보호되지 않습니다. 보험계약자가 기존에 체결했던 보험계약을 해지하고 다른 보험계약을 체결하면 보험인수가 거절되거나 보험료가 인상되거나 보장내용이 달라질 수 있습니다. 또한 지급한도, 면책사항 등에 따라 보험금 지급이 제한될 수 있습니다. 보험계약 체결 전 상품설명서 및 약관을 읽어 보시기 바랍니다.
준법감시인 확인필 검-260827-마케팅팀-434(2026.08.27~2027.08.26)
INSTAGRAM.COM
AXA손해보험 (@axa_korea) • Instagram photos and videos
See Details

INSTAGRAM.COM
AXA손해보험 (@axa_korea) • Instagram photos and videos
See Details

INSTAGRAM.COM
AXA손해보험 (@axa_korea) • Instagram photos and videos
See Details

INSTAGRAM.COM
AXA손해보험 (@axa_korea) • Instagram photos and videos
See Details

INSTAGRAM.COM
AXA손해보험 (@axa_korea) • Instagram photos and videos
See Details

INSTAGRAM.COM
AXA손해보험 (@axa_korea) • Instagram photos and videos
See Details

INSTAGRAM.COM
AXA손해보험 (@axa_korea) • Instagram photos and videos",2026-08-28,2026-09-04,https://www.facebook.com/ads/library/?id=1761070368652594,2026-09-03,2026-08-28,종료,27,,,,,,,,,
723eb237aefce09420c7260c566c4611,키움에셋플래너,경쟁사,723eb237aefce09420c7260c566c4611.jpg,https://scontent-sin6-2.xx.fbcdn.net/v/t39.35426-6/720341680_1530454955264477_4981261564132597823_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=v0fLeBzDkqYQ7kNvwG5KcHW&_nc_oc=Ado2chHffDBLqHMDxUofx-RViWKFxK2WOI-gcoqkUC3piZPbjfdl54qsORtKt_BfpR0&_nc_zt=14&_nc_ht=scontent-sin6-2.xx&_nc_gid=Kv6f9V3KafkaeIBWLuM7Qg&_nc_ss=7f289&oh=00_Af804g9xWFiF2w8M1eomZvvbhMcDeTuxkRzxq96Wtd2uXA&oe=6A349E2D,특약,암보험,대비유도,암치료 예약만으로 치료비 보장,"암 치료 예약만 해도
암 치료비(특약) 보장 받을 수 있을까?

👉지금 키움에셋플래너에서 알아보세요
HTTPS://WWW.KIWOOMAPMALL.COM/CANCER
암보험 알아보기",2026-06-11,2026-06-15,https://www.facebook.com/ads/library/?id=976505615257077,2026-06-15,2026-06-14,종료,105,,,,,,,,,
726ad191132b77d2a427207d460952e5,펫퍼민트,경쟁사,726ad191132b77d2a427207d460952e5.jpg,https://lh3.googleusercontent.com/d/1K3lFSg9yCZBvhCIMoPHzEUPkWmRm5gVA,브랜딩,펫보험,상품신뢰,신동엽 추천 국내 1위 메리츠 펫보험,"짠한형 신동엽 Pick! 국내 1위 메리츠 펫보험
신규 가입 고객 대상 네이버페이 포인트 최대 3만원 지급
(*월 3만원 이상 가입, 2회차 보험료 납입 시)

🎉 가입건수 13만 돌파! (18~25년 계약건수 기준)
👑 6년 연속 1위 유지 (18~23년 원수보험료 기준)
📇 국내최초 현장청구 (전국 600여개 제휴병원)
📱 보험료만 선택하세요! 간편한 온라인 가입

동물농장 아저씨 짠한형 신동엽도 추천하는 메리츠 펫보험,
지금 이번 달 가입 혜택 꼭 확인해 보세요💜
MSTORE.MERITZFIRE.COM
메리츠화재 펫보험
보험료 알아보기",2026-06-17,2026-07-01,https://www.facebook.com/ads/library/?id=27183021484673722,2026-06-30,2026-06-18,종료,99,,,,,,,,,
727205a286cfe119a52fce0f2d072887,라이나생명,경쟁사,727205a286cfe119a52fce0f2d072887.jpg,https://lh3.googleusercontent.com/d/1gX1UahRLE7LsG-NC9LmDCKNNhqejQG-S,특약,암보험,정서유도,가족 위해 준비하는 암보험,"“내가 아프면 우리 집은 어떡하지…”
암은 혼자만의 문제가 아니더라고요.

아이들 교육비, 생활비, 대출이자까지
가족의 일상이 멈추지 않도록
미리 암보험 준비해보세요

라이나생명 암보험은가입 첫날부터 암진단금 100% 보장 개시
지금 간편하게 확인해보세요🙏

(무)첫날부터암보험(갱신형)
*가입 첫날부터 보장 개시
*10년 만기, 갱신 시 최대 100세까지 보장 가능
*표적항암약물허가치료비 최초 1회 한도 지급(특약)
*갱신 시 보험료가 인상될 수 있음
*계약 체결 전 상품 설명서 및 약관 참조
*기존 계약 해지 후 신계약 체결 시 보험인수가 거절되거나 보험료가 인상되거나 보장 내용이 달라질 수 있음

생명보험협회 심의필 제2026-05068호 (2026-06-05 ~ 2027-06-04)
필요한 순간, 바로 시작되는 암 보장
라이나생명 (무)첫날부터암보험(갱신형)",2026-07-07,2026-08-24,https://www.facebook.com/ads/library/?id=1552362619924802,2026-07-26,2026-06-24,종료,79,,,,,,,,,
727a272a1e63d5ff432522e370ae59b0,펫퍼민트,경쟁사,727a272a1e63d5ff432522e370ae59b0.jpg,https://lh3.googleusercontent.com/d/1kHf2vVk9BwfcNJBZH9vW59Imi21ewb3i,브랜딩,펫보험,정서유도,오래 건강하길 바라는 펫보험 추천,"#광고
귀엽고 사랑스러운 우리 아이🐶�건강하게 오래 보고 싶다면 시작해보세요!
메리츠 화재 펫보험 펫퍼민트✨

일단 청구 방식이 정말 간단한데요👍
병원 비 결제 시 현장 청구가 바로 가능하고 전국 모든 병원에서 모바일로도 청구가 가능하다고 합니다!
(전국 600여개 제휴병원에서 가능, 펫퍼민트 ID 카드 제시 필요)

메리츠 화재의 펫보험이 무려 6년 연속 국내 1위 (18~23년 원수보험료 기준)🥇국내 최다 가입자 수 보험이라는 것을 아시나요?! (18~25년 계약건수 기준) 다양한 질환을 보장하고 가입 방식도 간단해서 이미 많은 분들이 가입하셨습니다👏👏👏

우리 아이 사랑한다면 선물해보세요🎁
메리츠 화재 펫보험 펫퍼민트🐾🐾

#펫퍼민트 #메리츠펫보험 #펫보험 #강아지보험
-손해보험협회 심의필 제185018호(2026.07.24~2027.07.23)
MSTORE.MERITZFIRE.COM
kkyuwoo0",2026-08-27,2026-09-01,https://www.facebook.com/ads/library/?id=811311892044346,2026-09-01,2026-08-24,종료,28,,,,,,,,,
72965512e13c264cce4cabda23223de6,AIA생명,경쟁사,72965512e13c264cce4cabda23223de6.jpg,https://scontent-sjc6-1.xx.fbcdn.net/v/t39.35426-6/663351253_1339316654918424_5854490853721137653_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=SD-Q_OEU_0sQ7kNvwFTbAE9&_nc_oc=AdoGYpKYTRArV2XsnsW55H6WqtplyZSPgwTPzQdRPLa-gfb0nI-Yq_4yTdsBz--Wg_Y&_nc_zt=14&_nc_ht=scontent-sjc6-1.xx&_nc_gid=RyCv2yiqwJiNPT5lJxeHEw&_nc_ss=7f289&oh=00_Af8hBMwuwxKHq3h9hRLHVVPslVCeTiHCs-_cCLsHNNR5Lw&oe=6A343381,기타,기타,경제적혜택,무료 파일럿 비행일지 앱,"Unlimited flights. EASA and FAA compliant exports. Automatic night time calculation. Cloud sync. Rated 4.9 stars. All free. No credit card. No catch.
APPS.APPLE.COM
The pilot logbook that's actually free
Free. iOS and Android.
지금 설치",2026-04-23,2026-06-16,https://www.facebook.com/ads/library/?id=977272224856240,2026-06-14,2026-06-14,종료,153,,,,,,,,,
72c90d165e55f56568401c29c9816975,삼성생명 다이렉트,경쟁사,72c90d165e55f56568401c29c9816975.jpg,https://lh3.googleusercontent.com/d/1GGr1yRCc30rAKqLZCMwKJDaBr7xcK50f,특약,종합보험,대비유도,암 뇌 심장 통합 팩 건강보험,"가슴은 답답하고
머리는 어지럽고
치료비 걱정은 커지고...

암·뇌·심 보장(특약),
팩 건강보험으로 대비해보세요.

*지급한도, 면책사항 등에 따라 보험금의 지급 여부가 달라질 수 있음
*암/뇌혈관질환/허혈성심장질환 진단 시 특약별 각 최초 1회한 지급
DIRECT.SAMSUNGLIFE.COM
삼성 팩 건강보험(종합팩)",2026-07-22,2026-09-10,https://www.facebook.com/ads/library/?id=2106234133435125,2026-09-09,2026-07-23,종료,64,,,,,,,,,
72d4e9a988f7ead7a618b090783f4030,삼성화재 다이렉트 착,경쟁사,72d4e9a988f7ead7a618b090783f4030.jpg,https://lh3.googleusercontent.com/d/10etBgCO7Cm14RWGVHGYSBKuHBa3b6SCf,특약,여행보험,대비유도,해외여행 돌발상황 대비보장,"삼성화재 해외여행보험으로
예상 못한 상황에 대비하는 TIP!

😳 해외여행 중, 예상치 못하게 마주칠 수 있는 상황들
삼성화재 해외여행보험(특약)으로 대비하세요!

🧳 수하물 지연
설레는 마음으로 공항에 도착했는데
내 캐리어가 나오지 않는다면?
*수하물 지연(6시간 이상)·손실 추가비용 특약, 가입금액 한도 내 보장

📱 휴대폰 파손
여행지에서 사진을 찍다가
휴대폰을 떨어뜨려 액정이 깨졌다면?
*여행 중 휴대품 손해(분실 제외) 특약, 가입금액 한도 내 보장

✈️ 항공기 지연
비행기가 지연되어
예상치 못하게 공항에서 대기하게 된다면?
*항공기 지연·결항 보상(지수형)(국내 출국) 특약
*항공기 지연·결항 보상(지수형)(국내 출국 제외) 특약
* 국제선 항공편 결항 또는 2시간 이상 지연 시, 가입 금액 한도 내 보장

24시간 간편 가입 가능! 2인 이상 동반가입 시 10% 할인!

삼성화재 다이렉트 해외여행보험으로
여행 전 미리 준비하세요!

준법감시인확인필 제26-1-6476호 (4078,'26.08.27~’27.08.26)",2026-09-13,2026-09-17,https://www.facebook.com/ads/library/?id=1733302247964159,2026-09-16,2026-09-14,종료,11,,,,,,,,,
72ec8bd04c7fc6df3144b2510739f197,한화생명,경쟁사,72ec8bd04c7fc6df3144b2510739f197.jpg,https://lh3.googleusercontent.com/d/1GuDT35MobkLqSrxG36BWjHkW0dVgfCUw,특약,기타,경제적혜택,만기환급형 정기보험 100%환급,"사망보험 만기에도 살아있다면
납입한 보험료 아깝지 않을까?

만기환급형 선택하면
납입보험료 100%환급(만기 시) 한화생명 정기보험
DIRECT.HANWHALIFE.COM
한화생명 e정기보험 무배당
건강고객 할인! 보험료는 낮추고 원하는 기간만 보장받는 실속 정기보험!",2026-04-30,2026-08-24,https://www.facebook.com/ads/library/?id=1729409244712219,2026-07-26,2026-06-14,종료,147,,,,,,,,,
733de1f31990c0a9d52227df7a9b2e68,KB손해보험 다이렉트,경쟁사,733de1f31990c0a9d52227df7a9b2e68.jpg,https://lh3.googleusercontent.com/d/1qaeQ8tWhOlJ9G4DXQB2PtJhtOG-7g2bA,특약,주택화재,대비유도,누수 배상책임 KB주택화재보험,"엥? 아랫집 누수 수리비를 내가 내야 한다고…?!

일상에서 발생하는 여러 사고들이
나의 배상책임으로 이어지면 정말 당황스럽겠죠..😰

혹시 모를 갑작스러운 지출에 대비하려면?
KB다이렉트 주택화재보험의 든든한 보장 알아보기! (특약)

❗얼마 전 설치한 정수기로 인해 아랫집에 물난리가 난다면…?
#가족일상생활중배상책임Ⅳ(특약,화재배상제외)
(대물사고 유형에 따라 1사고당 자기부담금이 상이, 누수에 한해 가입 후 91일부터 보장 개시 )

❗누수로 인해 우리집 건물, 마루, 벽지 등이 손상된다면?
#급배수시설누출손해 특약
(보험기간 중에 보험의 목적의 수조, 급배수설비 또는 수관이 우연한 사고로 인해 누수 또는 방수됨에 따라 보험목적에 생긴 직접손해를 보상, 자기부담금 : 손해액의 10%, 누수에 한해 가입 후 91일부터 보장 개시 )

KB와 함께 소중한 보금자리 든든하게 지켜요!💪
원하는 보장만 골라 간편하게 가입하는 KB주택화재보험

프로필 링크 클릭해서 KB손해보험 다이렉트의 특약과 보장을 확인해보세요

손해보험협회 심의필 제184137호(2026.07.16~2027.07.15)

#KB손해보험 #KB손해보험다이렉트 #KB다이렉트손해보험 #KB다이렉트 #KB다이렉트주택화재보험 #KB손해보험주택화재보험 #KB주택화재보험 #주택화재보험 #다이렉트주택화재보험
MDIRECT.KBINSURE.CO.KR
엥? 아랫집 누수 수리비를 내가 내야 한다고…?!
KB와 함께 소중한 보금자리 든든하게 지켜요!💪 원하는 보장만 골라 간편하게 가입하는 KB주택화재보험
Learn More
KB와 함께 소중한 보금자리 든든하게 지켜요!💪 원하는 보장만 골라 간편하게 가입하는 KB주택화재보험",2026-07-29,,https://www.facebook.com/ads/library/?id=2826348064387677,2026-09-24,2026-08-24,운영중,57,,,,,,,,,
